etab_id,nom,localite,region,prefecture,commune,canton,categorie,categorie_source,statut_source,statut_groupe,jours_ouverture,nb_jours_ouverture,ouvert_samedi,ouvert_dimanche,jours_renseignes,lon,lat,unite_commune,prefecture_geom,coherence_geo
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4307,Microfinance Trinité,VAKPOSITO,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1596863227492002,6.2185105658196385,Agoè-Nyivé 3,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4306,DSA Bank Vakpossito,VAKPOSITO,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1593217627558794,6.219090565016318,Agoè-Nyivé 3,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4305,Microfinance MEDAD,VAKPOSITO,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1525749999999995,6.218509999999998,Agoè-Nyivé 5,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4304,Microfinance Ardi-mec,VAKPOSITO,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1607790281442616,6.2136982237047125,Agoè-Nyivé 3,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4303,Microfinance COCEC,VAKPOSITO,Maritime,Golfe,Golfe 5,Aflao-Gakli,Micro-finance,Micro-Finance,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1580462648295022,6.210326028711114,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4302,SPT Kanté,KANTE,Kara,Kéran,Kéran 1,Kantè,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.0474900000000003,9.959381666666665,Kéran 1,Kéran,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4301,FUCEC Togo Kante,KANTE,Kara,Kéran,Kéran 1,Kantè,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.0457083333333328,9.958663333333334,Kéran 1,Kéran,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4300,SUNU Bank Kanté,KANTE,Kara,Kéran,Kéran 1,Kantè,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.053913333333333,9.957055000000002,Kéran 1,Kéran,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ff,MUFEC Kanté,KANTE,Kara,Kéran,Kéran 1,Kantè,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.048891666666666,9.958885,Kéran 1,Kéran,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42fe,FECECAV Kovie,KOVIE,Maritime,Zio,Zio 2,Kovié,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.107539923832058,6.341032485208888,Zio 2,Zio,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42fd,ORABANK Kanté,KANTE,Kara,Kéran,Kéran 1,Kantè,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.0468766666666662,9.952220000000002,Kéran 1,Kéran,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42fc,UTB Kante,KANTE,Kara,Kéran,Kéran 1,Kantè,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.046411666666666,9.958818333333333,Kéran 1,Kéran,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42fb,UTB Pya,LAO,Kara,Kozah,Kozah 2,Pya,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1466170222810699,9.6474589337942,Kozah 2,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42fa,SPT Pya,AKEI,Kara,Kozah,Kozah 2,Pya,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1443566666666667,9.65284666666667,Kozah 2,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f9,BOA Ewoou,Ewoou,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1897493993518578,9.549259674086523,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f8,SPT Welade,WELADE,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.189634878046256,9.54998202102313,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f7,CAVEC Lidaw,Patascom,Kara,Kozah,Kozah 1,Commune De Kara,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.189143436142396,9.54471760300309,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f6,CORIS Bank Cofake,Cofake,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.196452446855992,9.54879200653476,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f5,BIA Togo Ewonou,Ewowou,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1925355239357285,9.54734474775011,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f4,SPT Cofac,COFAC,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1948716666666663,9.548288333333334,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f3,ORABANK Ewoou,Ewoou,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.189048978348377,9.55054805998585,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f2,NSIA Banque Ewoou,EWOOU,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1902546966948893,9.54791851272773,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f1,ECOBANK Ewoou,EWOOU,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1899261329472668,9.548949901652454,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42f0,Banque Atlantique Kpingning-Boua,KPINGNING-BOUA,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1891291021417325,9.550378425580172,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ef,Cef Microfinance Bafilo,KIAYAKOUDJO,Kara,Assoli,Assoli 1,Bafilo,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2453006548593477,9.35139418329441,Assoli 1,Assoli,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ee,SPT Bafilo,N'KASSAIDE,Kara,Assoli,Assoli 1,Bafilo,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2426567541740527,9.35663883344696,Assoli 1,Assoli,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ed,COOPEC Ariziki,N'KASSAIDE,Kara,Assoli,Assoli 1,Bafilo,Micro-finance,Micro-Finance,Utilisé,En activité,Mar–Mer–Jeu–Ven–Sam,5,True,False,True,1.2419550000000001,9.35788333333333,Assoli 1,Assoli,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ec,COMEC Kara Camp Général Ameyi,LAMA,Kara,Kozah,Kozah 1,Commune De Kara,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1779250000000006,9.570435000000002,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42eb,UTB Kara,Kpemboa,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.183997811949712,9.557224354969133,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ea,Promofinance Bafilo,N'KASSAIDE,Kara,Assoli,Assoli 1,Bafilo,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2436866666666664,9.353026666666667,Assoli 1,Assoli,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e9,MUCAD Bafilo,N'KASSAIDE,Kara,Assoli,Assoli 1,Bafilo,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2439943257280484,9.354090029712957,Assoli 1,Assoli,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e8,ORABANK Ewaou,EWAOU,Kara,Kozah,Kozah 1,Commune De Kara,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1864912624891424,9.549658000938427,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e7,Promofinance Ténouyo,TENOUYO,Kara,Kozah,Kozah 2,Pya,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1517513630564027,9.662645505430786,Kozah 2,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e6,SUNU Bank Pya,Djamdè,Kara,Kozah,Kozah 2,Pya,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1563300000000003,9.667835000000002,Kozah 2,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e5,Assoli,GUÉRIN KOUKA,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.6067900000000003,9.687836666666666,Dankpen 1,Dankpen,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e4,COOPEC ADESEM Bafilo,DIDAOURE,Kara,Assoli,Assoli 1,Bafilo,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2473149999999997,9.350101666666665,Assoli 1,Assoli,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e3,Fonds Social de Solidarite,NIAMTOUGOU,Kara,Doufelgou,Doufelgou 1,Niamtougou,Micro-finance,Micro-Finance,Abandonné,Déclaré non opérationnel,Non renseigné,0,False,False,False,1.1088002784319735,9.765915934646783,Doufelgou 1,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e2,SUNU Bank Bafilo,KPARATAO,Kara,Assoli,Assoli 1,Bafilo,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2465922377779206,9.363648840406382,Assoli 1,Assoli,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e1,Promo Finance Kara,Tomdè,Kara,Kozah,Kozah 1,Commune De Kara,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1903350000000001,9.549825,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42e0,MUFEC Lama,EWAOU,Kara,Kozah,Kozah 1,Commune De Kara,Micro-finance,Micro-Finance,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.193238333333333,9.545616666666666,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42df,FUCEC Togo Kara,N/a,Kara,Kozah,Kozah 1,Commune De Kara,Micro-finance,Micro-Finance,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1895597196310685,9.54599481642617,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42de,Promo Finance Tomdè,TOMDE,Kara,Kozah,Kozah 1,Commune De Kara,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1929045224519192,9.55893971986101,Kozah 1,Kozah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42dd,Promofinance Guérin Kouka,GUÉRIN kouka,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.607913217071084,9.691299545076577,Dankpen 1,Dankpen,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42dc,FUCEC Togo Guérin Kouka,GUÉRIN KOUKA,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.6076439852015187,9.690883015666522,Dankpen 1,Dankpen,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42db,SUNU Bank Guerin kouka,GUÉRIN KOUKA,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.607948302392737,9.69098657157564,Dankpen 1,Dankpen,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42da,COOPEC Pagouda,KODE,Kara,Binah,Binah 1,Pagouda,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.3282716666666663,9.753071666666667,Binah 1,Binah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d9,MUCAD Guérin Kouka,GUÉRIN KOUKA,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.6089583333333335,9.686661666666668,Dankpen 1,Dankpen,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d8,UTB Guérin Kouka,GUÉRIN KOUKA,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.608206666666666,9.68979833333333,Dankpen 1,Dankpen,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d7,Micro-finance UMECTO,KETAO,Kara,Binah,Binah 2,Kétao,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.3071466666666665,9.656716666666666,Binah 2,Binah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d6,FUCEC Togo Ketao,KETAO,Kara,Binah,Binah 2,Kétao,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.3053182226434377,9.660192574355834,Binah 2,Kozah,Préfecture voisine
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d5,SUNU Bank Ketao,KETAO,Kara,Binah,Binah 2,Kétao,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3092182485343231,9.658283091634447,Binah 2,Binah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d4,SPT Ketao,KETAO,Kara,Binah,Binah 2,Kétao,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.308253590411621,9.6589212950631,Binah 2,Binah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d3,UTB Ketao,KETAO,Kara,Binah,Binah 2,Kétao,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3089801819764006,9.65898470765692,Binah 2,Binah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d2,Promofinace de Ketao,KETAO,Kara,Binah,Binah 2,Kétao,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.3103669654981691,9.66116912180659,Binah 2,Binah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d1,SPT Pagouda,PAGOUDA,Kara,Binah,Binah 1,Pagouda,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.325414215878476,9.750391631457337,Binah 1,Binah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42d0,Microfinance MUCAD Ketao,KETAO,Kara,Binah,Binah 2,Kétao,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3090748377137882,9.657653968012646,Binah 2,Binah,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42cf,SUNU Bank Bassar,BIKOUDJIBA,Kara,Bassar,Bassar 1,Bassar,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.7837097037461499,9.258141930199507,Bassar 1,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ce,ORABANK Togo Bassar,BANIDA,Kara,Bassar,Bassar 1,Bassar,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.7851603845733981,9.257071105452901,Bassar 1,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42cd,UTB Bassar,BANIDA,Kara,Bassar,Bassar 1,Bassar,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.7814020907649645,9.262254004092847,Bassar 1,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42cc,SPT Bassar,BASSAR,Kara,Bassar,Bassar 1,Bassar,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.7793183333333322,9.262185,Bassar 1,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42cb,COOPEC AD Bassar,KITAGBAO,Kara,Bassar,Bassar 1,Bassar,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.7796333333333333,9.264693333333335,Bassar 1,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ca,URCLEC Bassar,BASSAR,Kara,Bassar,Bassar 1,Bassar,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.7789651095010675,9.261451216466083,Bassar 1,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c9,COOPEC ADESEM Bangeli,BANGELI,Kara,Bassar,Bassar 2,Bangeli,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.62418,9.422103333333332,Bassar 2,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c8,SPT Bangeli,BANGELI,Kara,Bassar,Bassar 2,Bangeli,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.6246133333333327,9.422101666666668,Bassar 2,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c7,SUNU Mango,MANGO,Savanes,Oti,Oti 1,Mango,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.4704628173648756,10.354379899748068,Oti 1,Oti,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c6,COOPEC ADESEM Sankpana,SANKPANA,Kara,Bassar,Bassar 3,Kabou,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.8176699999999999,9.455804999999998,Bassar 3,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c5,UTB Assahoun,ASSAHOUN,Maritime,Avé,Avé 1,Assahoun,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.9095906393193487,6.456482289715696,Avé 1,Avé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c4,FUCEC Togo Kabou,Kabou,Kara,Bassar,Bassar 3,Kabou,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.8109583333333329,9.454095,Bassar 3,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c3,BTCI Kabou,KABOU MARCHE,Kara,Bassar,Bassar 3,Kabou,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.813139962823082,9.456295504129102,Bassar 3,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c2,COOPEC Bilimon Bassar,BANIDA,Kara,Bassar,Bassar 1,Bassar,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.7829177879262712,9.259053265635966,Bassar 1,Bassar,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c1,MEC-D Broukou,BROUKOU,Kara,Doufelgou,Doufelgou 3,Alloum,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.9212603058598731,9.738439456101142,Doufelgou 3,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42c0,BTCI Niamtougou,NIANTOUGOU,Kara,Doufelgou,Doufelgou 1,Niamtougou,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.10898,9.765265000000003,Doufelgou 1,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42bf,MEC-D  Siou,BIRGOU,Kara,Doufelgou,Doufelgou 1,Siou,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2002383333333335,9.821415000000002,Doufelgou 1,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42be,MEC-D de defale,N/a,Kara,Doufelgou,Doufelgou 2,Défalé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.0905210478622869,9.865460748016316,Doufelgou 2,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42bd,SUNU Bank Niamtougou,YARKATIOUTE,Kara,Doufelgou,Doufelgou 1,Niamtougou,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1073076816539842,9.761561464617033,Doufelgou 1,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42bc,Promofinance Broukou,BROUKOU,Kara,Doufelgou,Doufelgou 3,Alloum,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.9215777363608129,9.73983174900369,Doufelgou 3,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42bb,COOPEC Niamtougou,BROUKOU,Kara,Doufelgou,Doufelgou 3,Alloum,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.9202392697524872,9.740067313310163,Doufelgou 3,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42ba,COOPEC Niantougou,NIANTOUGOU,Kara,Doufelgou,Doufelgou 1,Niamtougou,Micro-finance,Micro-Finance,Utilisé,En activité,Mar–Mer–Jeu–Ven–Dim,5,False,True,True,1.1068379097221857,9.764061326431086,Doufelgou 1,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42b9,C.P.D.E.N.D.F,KOKA YAKA,Kara,Doufelgou,Doufelgou 1,Niamtougou,Micro-finance,Micro-Finance,Utilisé,En activité,Mar–Mer–Jeu–Ven–Dim,5,False,True,True,1.1127885069350079,9.773433803190711,Doufelgou 1,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42b8,Mec-d Niamtougou,Total NIAMTOUGOU,Kara,Doufelgou,Doufelgou 1,Niamtougou,Micro-finance,Micro-Finance,Utilisé,En activité,Mar–Mer–Jeu–Ven–Sam–Dim,6,True,True,True,1.1074411232945585,9.765029259233224,Doufelgou 1,Doufelgou,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-42b7,Sanlam Kara,Ewao,Kara,Kozah,Kozah 1,Commune De Kara,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1969616674093926,9.545288813776803,Kozah 1,Kozah,Concordant
